,raw_text_src,raw_text,stance_label,spacy_processed_text,spacy_processed_text_src,avg_lev_dist
1658,Atheism,...because #god made it that way is literally not ever the answer. Keep curiosity alive. #SemST,2,"... because # god made it that way is literally not ever the answer . [EOS]
Keep curiosity alive . [EOS]
# SemST [EOS]",Atheism [EOS],104.375
1659,Legalization of Abortion,"RT @ProLifeYouth: ""It seems to me clear as daylight that abortion would be a crime."" -Ghandi  #ProLifeYouth #SemST",2,"RT $MENTION$ : "" It seems to me clear as daylight that abortion would be a crime . "" [EOS]
-Ghandi # ProLifeYouth # SemST [EOS]",Legalization of Abortion [EOS],104.375
1660,Legalization of Abortion,"TW for the next tweet: miscarriage, abortion, death through abortion, tagged specifically with #SemST",2,"TW for the next tweet : miscarriage , abortion , death through abortion , tagged specifically with # SemST [EOS]",Legalization of Abortion [EOS],104.4
1661,Hillary Clinton,Hilly & Barry's Bloody Benghazi Bamboozle #HillaryIceCreamFlavors   #tcot #WakeUpAmerica #SemST,2,Hilly & Barry 's Bloody Benghazi Bamboozle # HillaryIceCreamFlavors # tcot # WakeUpAmerica # SemST [EOS],Hillary Clinton [EOS],104.4125
1662,Donald Trump,I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST,2,"I wonder if Trump is at the Mexico soccer game in Chicago ? [EOS]
I hear he has a lot of supporters there # SemST [EOS]",Donald Trump [EOS],104.45
1663,Feminist Movement,@charlescwcooke @CathyYoung63 why arent Sweden's borders positively swelling with angry radfems fleeing the patriachy? #SemST,2,"$MENTION$ $MENTION$ why are nt Sweden 's borders positively swelling with angry radfems fleeing the patriachy ? [EOS]
# SemST [EOS]",Feminist Movement [EOS],104.4625
1664,Hillary Clinton,GW Bush gives $100K speech to wounded vets...then sells uranium to Russia. Oh wait. #SemST,2,"GW Bush gives $ 100 K speech to wounded vets ... then sells uranium to Russia . [EOS]
Oh wait . [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.4625
1665,Hillary Clinton,I'm really excited for 2016 after finding out the amount @HillaryClinton raised. We got this. #SemST,2,"I 'm really excited for 2016 after finding out the amount $MENTION$ raised . [EOS]
We got this . [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.475
1666,Feminist Movement,@prpodcastshow I hope there is a women's size for the #GameofKings championship belt. Or is that just for men? #SemST,2,"$MENTION$ I hope there is a women 's size for the # GameofKings championship belt . [EOS]
Or is that just for men ? [EOS]
# SemST [EOS]",Feminist Movement [EOS],104.48101265822785
1667,Hillary Clinton,@USATODAY @HillaryClinton how about finding her a #pathtoJAIL #DONOTPASSGO do collect any Any more of #WeThePeople s #SemST,2,$MENTION$ $MENTION$ how about finding her a # pathtoJAIL # DONOTPASSGO do collect any Any more of # WeThePeople s # SemST [EOS],Hillary Clinton [EOS],104.4875
1668,Hillary Clinton,"Trump runs as independent, it will ensure a Democratic Presidential win #morningjoe #UniteBIue #SemST",2,"Trump runs as independent , it will ensure a Democratic Presidential win # morningjoe # UniteBIue # SemST [EOS]",Hillary Clinton [EOS],104.4875
1669,Legalization of Abortion,@sassy_gramma Good point but  Our heart starts beating 22 days after conception we are alive at conception. #SemST,2,"$MENTION$ [EOS]
Good point [EOS]
but Our heart starts beating 22 days after conception we are alive at conception . [EOS]
# SemST [EOS]",Legalization of Abortion [EOS],104.49367088607595
1670,Hillary Clinton,"@HillaryClinton Just a laugh; ""WHAT DIFFERENCE DOES IT MAKE NOW""  Americans are the difference #HillaryClinton #SemST",2,"$MENTION$ Just a laugh ; "" WHAT DIFFERENCE DOES IT MAKE NOW "" Americans are the difference # HillaryClinton # SemST [EOS]",Hillary Clinton [EOS],104.5
1671,Legalization of Abortion,@jamesrgoodman @rosaryrevival Will pray #GloriousMysteries tomorrow as it is Sunday & we need to #PrayForPersecutedChurch #SemST,2,$MENTION$ $MENTION$ Will pray # GloriousMysteries tomorrow as it is Sunday & we need to # PrayForPersecutedChurch # SemST [EOS],Legalization of Abortion [EOS],104.5
1672,Atheism,We are nothing. Then we are everything. Then we are nothing once more. #spirituality #SemST,2,"We are nothing . [EOS]
Then we are everything . [EOS]
Then we are nothing once more . [EOS]
# spirituality # SemST [EOS]",Atheism [EOS],104.5
1673,Hillary Clinton,Rhodham Hood: It takes a village to  community organize wealth redistribution Obama-style.   #SemST,2,"Rhodham Hood : It takes a village to community organize wealth redistribution Obama - style . [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.5
1674,Legalization of Abortion,The Democrats just gave the most chilling reply when asked if they support aborting 7-pound babies #SemST,2,The Democrats just gave the most chilling reply when asked if they support aborting 7 - pound babies # SemST [EOS],Legalization of Abortion [EOS],104.5125
1675,Hillary Clinton,"@LianaCorr @danmericaCNN @HillaryClinton There are no Hillary lies, there are only hater and trolls, which you are both! #SemST",2,"$MENTION$ $MENTION$ $MENTION$ [EOS]
There are no Hillary lies , there are only hater and trolls , which you are both ! [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.51898734177215
1676,Atheism,"RT @prayerbullets: Let the righteousness, peace, and joy of the kingdom be established in my life -Rom. 14:17 #SemST",2,"RT $MENTION$ : Let the righteousness , peace , and joy of the kingdom be established in my life -Rom . [EOS]
14:17 # SemST [EOS]",Atheism [EOS],104.525
1677,Hillary Clinton,"@SoCaliMilitia1 @CzarofFreedom  That God for global warming melting icebergs, never gets prosecuted for her crimes #Liberals #SemST",2,"$MENTION$ $MENTION$ [EOS]
That God for global warming melting icebergs , never gets prosecuted for her crimes # Liberals # SemST [EOS]",Hillary Clinton [EOS],104.53164556962025
1678,Hillary Clinton,"Every time the republicans move to the middle, the liberals move the middle further to the left. #SemST",2,"Every time the republicans move to the middle , the liberals move the middle further to the left . [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.5375
1679,Feminist Movement,The shaming we do around celebrity choices in photoshoots is highly related to the principles behind #SemST,2,The shaming we do around celebrity choices in photoshoots is highly related to the principles behind # SemST [EOS],Feminist Movement [EOS],104.5625
1680,Legalization of Abortion,"Now that there's marriage equality, can we start working on equal rights for unborn children? #SemST",2,"Now that there 's marriage equality , can we start working on equal rights for unborn children ? [EOS]
# SemST [EOS]",Legalization of Abortion [EOS],104.5625
1681,Donald Trump,"Donald Trump announces plans to build 1,900-mile luxury hotel along Mexico-U.S. Border. #SemST",2,"Donald Trump announces plans to build 1,900 - mile luxury hotel along Mexico - U.S. Border . [EOS]
# SemST [EOS]",Donald Trump [EOS],104.575
1682,Feminist Movement,RT @LouiseMensch: Emma Psychowicz   He was cleared. #EmmaSulkowitz #PaulNungesser #justice #fauxminism #SemST,2,"RT $MENTION$ : Emma Psychowicz He was cleared . [EOS]
# EmmaSulkowitz # PaulNungesser # justice # fauxminism # SemST [EOS]",Feminist Movement [EOS],104.5875
1683,Donald Trump,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,2,"$MENTION$ Illegal Immigration is FINALLY on the agenda because of you ! [EOS]
Thank you for speaking TRUTH ! [EOS]
# SemST [EOS]",Donald Trump [EOS],104.6
1684,Feminist Movement,@ActorTrivia let's be pretty and put our tits on full display and then get pissed when people look. #logic #wtf #SemST,2,"$MENTION$ let 's be pretty and put our tits on full display and then get pissed when people look . [EOS]
# logic # wtf # SemST [EOS]",Feminist Movement [EOS],104.6125
1685,Legalization of Abortion,Since #roevwade 1/3 of my #generation has been #aborted. Where were their #rights?youthgen #SemST,2,"Since # roevwade 1/3 of my # generation has been # aborted . [EOS]
Where were their # rights?youthgen # SemST [EOS]",Legalization of Abortion [EOS],104.6125
1686,Donald Trump,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",2,"$MENTION$ Now that you 're the leader of the GOP , will you show them what Leadership is ? [EOS]
# MakeAmericaGreatAgain # SemST [EOS]",Donald Trump [EOS],104.62025316455696
1687,Legalization of Abortion,"Hey @BristolsBlog imagine how other young ladies feel in your position, the ones who don't have money and famous moms #SemST",2,"Hey $MENTION$ imagine how other young ladies feel in your position , the ones who do not have money and famous moms # SemST [EOS]",Legalization of Abortion [EOS],104.625
1688,Hillary Clinton,"@GideonHenry First SCOTUS reaffirms Obamacare, then it legalize gay marriage. Your world is crumbling! #SemST",2,"$MENTION$ First SCOTUS reaffirms Obamacare , then it legalize gay marriage . [EOS]
Your world is crumbling ! [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.625
1689,Atheism,'I'm looking for a seed who would stand for identity forever'- Hachhethu #federalism #identity #SemST,2,' I 'm looking for a seed who would stand for identity forever'- Hachhethu # federalism # identity # SemST [EOS],Atheism [EOS],104.6375
1690,Donald Trump,Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme #SemST,2,Stop thinking you can walk around talking reckless in the end it will bite you in the ass # Dontjudgeme # SemST [EOS],Donald Trump [EOS],104.6375
1691,Feminist Movement,@N7Kopper only the big stuff is ever remembered but all the small stuff was covered in a religious and patriotic fervor #SemST,2,$MENTION$ only the big stuff is ever remembered but all the small stuff was covered in a religious and patriotic fervor # SemST [EOS],Feminist Movement [EOS],104.64556962025317
1692,Donald Trump,@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump. #SemST,2,"$MENTION$ $MENTION$ [EOS]
What diversity ? [EOS]
Conservatives are racist . [EOS]
I am one . [EOS]
I love Trump . [EOS]
# SemST [EOS]",Donald Trump [EOS],104.65
1693,Legalization of Abortion,"RT @freesafelegal: ""Why does the government not hold a referendum on abortion?"" asks UN CESCR Mbr Pillay #UNIRL #SemST",2,"RT $MENTION$ : "" Why does the government not hold a referendum on abortion ? "" asks UN CESCR Mbr Pillay # UNIRL # SemST [EOS]",Legalization of Abortion [EOS],104.65
1694,Donald Trump,Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.  #SemST,2,"Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars ? [EOS]
NO . [EOS]
# SemST [EOS]",Donald Trump [EOS],104.675
1695,Donald Trump,Hey @realDonaldTrump you forgot to mention that they also bring along unlicensed and unvaccinated Chupacabra too! #SemST,2,"Hey $MENTION$ you forgot to mention that they also bring along unlicensed and unvaccinated Chupacabra too ! [EOS]
# SemST [EOS]",Donald Trump [EOS],104.6875
1696,Atheism,"We have to #Pray with our eyes on #God, not on the difficulties. request #Godanswersprayers #SemST",2,"We have to # Pray with our eyes on # God , not on the difficulties . [EOS]
request # Godanswersprayers # SemST [EOS]",Atheism [EOS],104.7125
1697,Donald Trump,@jhodnot @ChristiChat @ericbolling going to be good!  after #CashinIn is when I'll do my work around the house...LOL #SemST,2,"$MENTION$ $MENTION$ $MENTION$ going to be good ! [EOS]
after # CashinIn is when I 'll do my work around the house ... LOL # SemST [EOS]",Donald Trump [EOS],104.72151898734177
1698,Legalization of Abortion,"Abortionists refused to comply with these constitutional, common-sense standards. #NARAL #SemST",2,"Abortionists refused to comply with these constitutional , common - sense standards . [EOS]
# NARAL # SemST [EOS]",Legalization of Abortion [EOS],104.725
1699,Hillary Clinton,DO THEY HAVE A PANTS SWIMSUIT?? RT @HuffingtonPost: The best swimsuit for your body type #tcot #SemST,2,"DO THEY HAVE A PANTS SWIMSUIT ? ? [EOS]
RT $MENTION$ : The best swimsuit for your body type # tcot # SemST [EOS]",Hillary Clinton [EOS],104.725
1700,Legalization of Abortion,#SoProLife they want to force Texans to carry pregnancies that WON'T EVEN PRODUCE LIFE. #SemST,2,"# SoProLife they want to force Texans to carry pregnancies that WON'T EVEN PRODUCE LIFE . [EOS]
# SemST [EOS]",Legalization of Abortion [EOS],104.725
1701,Legalization of Abortion,Abortion laws should be designed to make it harder to get an abortion. Abortion is murder! #SemST,2,"Abortion laws should be designed to make it harder to get an abortion . [EOS]
Abortion is murder ! [EOS]
# SemST [EOS]",Legalization of Abortion [EOS],104.725
1702,Legalization of Abortion,"@TGR_EthanSabo If women want to kill their unborn children, that's on them. Just don't expect me to pay for it. #SemST",2,"$MENTION$ If women want to kill their unborn children , that 's on them . [EOS]
Just do not expect me to pay for it . [EOS]
# SemST [EOS]",Legalization of Abortion [EOS],104.73417721518987
1703,Feminist Movement,@FudgieeBuddiee ARE YOU SAYING ALL GIRLS ARE SENSITIVE BECAUSE OF GENDER ROLES? YOU SEXIST SWINE #SemST,2,"$MENTION$ ARE YOU SAYING ALL GIRLS ARE SENSITIVE BECAUSE OF GENDER ROLES ? [EOS]
YOU SEXIST SWINE # SemST [EOS]",Feminist Movement [EOS],104.7375
1704,Hillary Clinton,Human rights are women's rights and women's rights are human rights. - Hillary Clinton #SemST,2,"Human rights are women 's rights and women 's rights are human rights . [EOS]
- [EOS]
Hillary Clinton # SemST [EOS]",Hillary Clinton [EOS],104.7375
1705,Feminist Movement,"One time I said girls don't like being called sluts to a guy and he said ""you can't speak for everyone #SemST",2,"One time I said girls do not like being called sluts to a guy and he said "" you ca not speak for everyone # SemST [EOS]",Feminist Movement [EOS],104.7625
1706,Donald Trump,"Lighting that WH was so in your face to half of America, no class and so disrespectful..  #CashinIn   #SemST",2,"Lighting that WH was so in your face to half of America , no class and so disrespectful .. # CashinIn # SemST [EOS]",Donald Trump [EOS],104.7625
1707,Feminist Movement,@CarchariasTar you clearly have no idea what you're talking about if you think freedom will make people be treated fairly #SemST,2,$MENTION$ you clearly have no idea what you 're talking about if you think freedom will make people be treated fairly # SemST [EOS],Feminist Movement [EOS],104.7625
1708,Feminist Movement,Amy Poehler and Seth Meyers are killing it tonight. #REALLY @smrtgrls @sethmeyers #SemST,2,"Amy Poehler and Seth Meyers are killing it tonight . [EOS]
# REALLY $MENTION$ $MENTION$ [EOS]
# SemST [EOS]",Feminist Movement [EOS],104.7875
1709,Hillary Clinton,@HillaryClinton You Flip/Flopped on the Gay marriage issue; must be more votes available with your current view? #SemST,2,"$MENTION$ You Flip / Flopped on the Gay marriage issue ; must be more votes available with your current view ? [EOS]
# SemST [EOS]",Hillary Clinton [EOS],104.7875
